anonymous_query_id,anonymous_filename,query_id,node_id,source_fresh_id,source_version_id,ground_truth_repo,snapshot_commit,snapshot_resolution,java_path,java_mapping_status,high_confidence_mapping,nicad_source_relpath
Q0095,Q0095_N01.class,Q6K00275,Q6K00275_N01,FMOD0074,scO6R6xa,https://github.com/fantahund/DurabilityViewer,3108f0629534119cc285e502b913539d65001bcf,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/Configs.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0095/Q0095_N01/Query.java
Q0095,Q0095_N02.class,Q6K00275,Q6K00275_N03,FMOD0074,scO6R6xa,https://github.com/fantahund/DurabilityViewer,3108f0629534119cc285e502b913539d65001bcf,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/Configs.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0095/Q0095_N02/Query.java
Q0095,Q0095_N03.class,Q6K00275,Q6K00275_N05,FMOD0086,dU1doC63,https://github.com/zhengzhengyiyi/config-editor,8fd93ec5d19f02a3ca2d7c1cc375af7262e40fef,DATE_HEURISTIC,src/client/java/io/github/zhengzhengyiyi/ConfigEditorClient.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0095/Q0095_N03/Query.java
Q0095,Q0095_N04.class,Q6K00275,Q6K00275_N06,FMOD0086,dU1doC63,https://github.com/zhengzhengyiyi/config-editor,8fd93ec5d19f02a3ca2d7c1cc375af7262e40fef,DATE_HEURISTIC,src/client/java/io/github/zhengzhengyiyi/gui/EditorScreen.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0095/Q0095_N04/Query.java
Q0095,Q0095_N05.class,Q6K00275,Q6K00275_N07,FMOD0074,scO6R6xa,https://github.com/fantahund/DurabilityViewer,3108f0629534119cc285e502b913539d65001bcf,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/mixin/WindowTitleMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0095/Q0095_N05/Query.java
Q0096,Q0096_N02.class,Q6K00276,Q6K00276_N03,FMOD0087,NK7mfZ9O,https://github.com/gniftygnome/ductwork,9eea60b8f0279dec7c2582428f0fc49b06e3eff9,DATE_HEURISTIC,src/main/java/net/gnomecraft/ductwork/mixin/MixinItemUse.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0096/Q0096_N02/Query.java
Q0096,Q0096_N03.class,Q6K00276,Q6K00276_N04,FMOD0087,NK7mfZ9O,https://github.com/gniftygnome/ductwork,9eea60b8f0279dec7c2582428f0fc49b06e3eff9,DATE_HEURISTIC,src/main/java/net/gnomecraft/ductwork/data/DuctworkItemTagProvider.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0096/Q0096_N03/Query.java
Q0096,Q0096_N04.class,Q6K00276,Q6K00276_N05,FMOD0087,NK7mfZ9O,https://github.com/gniftygnome/ductwork,9eea60b8f0279dec7c2582428f0fc49b06e3eff9,DATE_HEURISTIC,src/main/java/net/gnomecraft/ductwork/data/DuctworkBlockTagProvider.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0096/Q0096_N04/Query.java
Q0097,Q0097_N01.class,Q6K00277,Q6K00277_N02,FMOD0067,9IvrHJWk,https://github.com/Jom3a-J/Better-Shulker-Boxes,cdfba189681f6cac125600877cb7c0d8ae88d3bd,EXACT_NORMALIZED_TAG,src/main/java/com/bettershulker/BetterShulkerFabricMod.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0097/Q0097_N01/Query.java
Q0097,Q0097_N02.class,Q6K00277,Q6K00277_N03,FMOD0067,9IvrHJWk,https://github.com/Jom3a-J/Better-Shulker-Boxes,cdfba189681f6cac125600877cb7c0d8ae88d3bd,EXACT_NORMALIZED_TAG,src/main/java/com/bettershulker/mixin/HandledScreenMixin.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0097/Q0097_N02/Query.java
Q0097,Q0097_N03.class,Q6K00277,Q6K00277_N04,FMOD0053,gTF5QTWo,https://github.com/LGatodu47/ScreenshotViewer,698288d7542b90a631e9562b58b7fcccd250caaa,DATE_HEURISTIC,src/main/java/io/github/lgatodu47/screenshot_viewer/screen/manage_screenshots/ScreenshotList.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0097/Q0097_N03/Query.java
Q0097,Q0097_N04.class,Q6K00277,Q6K00277_N05,FMOD0053,gTF5QTWo,https://github.com/LGatodu47/ScreenshotViewer,698288d7542b90a631e9562b58b7fcccd250caaa,DATE_HEURISTIC,src/main/java/io/github/lgatodu47/screenshot_viewer/screen/manage_screenshots/ScreenshotImageHolder.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0097/Q0097_N04/Query.java
Q0097,Q0097_N05.class,Q6K00277,Q6K00277_N06,FMOD0067,9IvrHJWk,https://github.com/Jom3a-J/Better-Shulker-Boxes,cdfba189681f6cac125600877cb7c0d8ae88d3bd,EXACT_NORMALIZED_TAG,src/main/java/com/bettershulker/BetterShulkerMod.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0097/Q0097_N05/Query.java
Q0098,Q0098_N02.class,Q6K00278,Q6K00278_N03,FMOD0014,OYyhfwOB,https://github.com/jrxmod/lumiereplay,d385dbb22fa2ae44d6b0703a7d0ccb48ad455a9d,DATE_HEURISTIC,src/client/java/com/jrxmod/lumiereplay/client/video/VideoPlayer.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0098/Q0098_N02/Query.java
Q0098,Q0098_N03.class,Q6K00278,Q6K00278_N04,FMOD0014,OYyhfwOB,https://github.com/jrxmod/lumiereplay,d385dbb22fa2ae44d6b0703a7d0ccb48ad455a9d,DATE_HEURISTIC,src/client/java/com/jrxmod/lumiereplay/client/render/ScreenTexture.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0098/Q0098_N03/Query.java
Q0099,Q0099_N01.class,Q6K00279,Q6K00279_N01,FMOD0051,3gPteH7H,https://github.com/MC-Mods-Pete/Contagion,2251ee614cc611cf10f9119e186b1e4a4d7f64f2,DATE_HEURISTIC,src/main/java/net/petemc/contagion/mixin/ZombieEntityMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0099/Q0099_N01/Query.java
Q0099,Q0099_N02.class,Q6K00279,Q6K00279_N02,FMOD0014,OYyhfwOB,https://github.com/jrxmod/lumiereplay,d385dbb22fa2ae44d6b0703a7d0ccb48ad455a9d,DATE_HEURISTIC,src/client/java/com/jrxmod/lumiereplay/client/render/ScreenTexture.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0099/Q0099_N02/Query.java
Q0099,Q0099_N03.class,Q6K00279,Q6K00279_N05,FMOD0014,OYyhfwOB,https://github.com/jrxmod/lumiereplay,d385dbb22fa2ae44d6b0703a7d0ccb48ad455a9d,DATE_HEURISTIC,src/client/java/com/jrxmod/lumiereplay/client/video/VideoPlayer.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0099/Q0099_N03/Query.java
Q0099,Q0099_N04.class,Q6K00279,Q6K00279_N06,FMOD0014,OYyhfwOB,https://github.com/jrxmod/lumiereplay,d385dbb22fa2ae44d6b0703a7d0ccb48ad455a9d,DATE_HEURISTIC,src/client/java/com/jrxmod/lumiereplay/client/screen/ProjectorScreen.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0099/Q0099_N04/Query.java
Q0099,Q0099_N05.class,Q6K00279,Q6K00279_N07,FMOD0051,3gPteH7H,https://github.com/MC-Mods-Pete/Contagion,2251ee614cc611cf10f9119e186b1e4a4d7f64f2,DATE_HEURISTIC,src/main/java/net/petemc/contagion/mixin/PlayerEntityMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0099/Q0099_N05/Query.java
Q0100,Q0100_N01.class,Q6K00280,Q6K00280_N02,FMOD0051,jnH2yN9z,https://github.com/MC-Mods-Pete/Contagion,c9c022831cf7f2a75a89ff075812192161ff3600,DATE_HEURISTIC,src/main/java/net/petemc/contagion/mixin/IronGolemEntityMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0100/Q0100_N01/Query.java
Q0100,Q0100_N03.class,Q6K00280,Q6K00280_N04,FMOD0051,jnH2yN9z,https://github.com/MC-Mods-Pete/Contagion,c9c022831cf7f2a75a89ff075812192161ff3600,DATE_HEURISTIC,src/main/java/net/petemc/contagion/sound/ContagionSounds.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0100/Q0100_N03/Query.java
Q0100,Q0100_N04.class,Q6K00280,Q6K00280_N06,FMOD0051,jnH2yN9z,https://github.com/MC-Mods-Pete/Contagion,c9c022831cf7f2a75a89ff075812192161ff3600,DATE_HEURISTIC,src/main/java/net/petemc/contagion/mixin/ZoglinEntityMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0100/Q0100_N04/Query.java
Q0101,Q0101_N02.class,Q6K00281,Q6K00281_N02,FMOD0060,EiYu5mEW,https://github.com/Xurceo/TechReborn-New-Upgrades,fab959b227c94e780d71fa327d1ac8f3829b0caa,EXACT_NORMALIZED_TAG,src/main/java/trnewupgrades/mixin/RecipeCrafterMixin.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0101/Q0101_N02/Query.java
Q0101,Q0101_N03.class,Q6K00281,Q6K00281_N03,FMOD0060,EiYu5mEW,https://github.com/Xurceo/TechReborn-New-Upgrades,fab959b227c94e780d71fa327d1ac8f3829b0caa,EXACT_NORMALIZED_TAG,src/main/java/trnewupgrades/init/TRNUContent.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0101/Q0101_N03/Query.java
Q0102,Q0102_N03.class,Q6K00282,Q6K00282_N05,FMOD0077,2jiVKsYB,https://github.com/TerminalMC/ChatNotify,b1ab02f33d0bbfb789cbace32a83df2e819da6ec,DATE_HEURISTIC,common/src/main/java/dev/terminalmc/chatnotify/gui/screen/RootScreen.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0102/Q0102_N03/Query.java
Q0102,Q0102_N04.class,Q6K00282,Q6K00282_N06,FMOD0077,2jiVKsYB,https://github.com/TerminalMC/ChatNotify,b1ab02f33d0bbfb789cbace32a83df2e819da6ec,DATE_HEURISTIC,common/src/main/java/dev/terminalmc/chatnotify/ChatNotify.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0102/Q0102_N04/Query.java
Q0103,Q0103_N03.class,Q6K00283,Q6K00283_N03,FMOD0036,PJLzJ0P2,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/common/builtin/interaction/WorldInteractionClientRecipeType.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0103/Q0103_N03/Query.java
Q0103,Q0103_N04.class,Q6K00283,Q6K00283_N06,FMOD0036,PJLzJ0P2,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/common/integration/polymer/recipe/PolydexClientRecipeType.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0103/Q0103_N04/Query.java
Q0103,Q0103_N05.class,Q6K00283,Q6K00283_N07,FMOD0036,PJLzJ0P2,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/common/integration/jei/JeiReliableRecipeCategory.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0103/Q0103_N05/Query.java
Q0104,Q0104_N01.class,Q6K00284,Q6K00284_N03,FMOD0016,HOHCWaTE,https://github.com/SayWhatSayMon/VeganDelight,908b11e00f5bbb3e21ebdaeb7efa2f783d484921,EXACT_NORMALIZED_TAG,fabric/src/main/java/net/player005/vegandelightfabric/fabric/SimpleFlowableFluid.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0104/Q0104_N01/Query.java
Q0104,Q0104_N02.class,Q6K00284,Q6K00284_N04,FMOD0083,1HttX0dS,https://github.com/wisp-forest/accessories-compat-layer,dcdcd9655aa69556f1acc6f17924cc26688ff9b5,DATE_HEURISTIC,common/src/main/java/io/wispforest/accessories_compat/curios/mixin/CurioInventoryMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0104/Q0104_N02/Query.java
Q0104,Q0104_N03.class,Q6K00284,Q6K00284_N05,FMOD0016,HOHCWaTE,https://github.com/SayWhatSayMon/VeganDelight,908b11e00f5bbb3e21ebdaeb7efa2f783d484921,EXACT_NORMALIZED_TAG,fabric/src/main/java/net/player005/vegandelightfabric/fabric/VeganDelightFabric.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0104/Q0104_N03/Query.java
Q0104,Q0104_N04.class,Q6K00284,Q6K00284_N06,FMOD0083,1HttX0dS,https://github.com/wisp-forest/accessories-compat-layer,dcdcd9655aa69556f1acc6f17924cc26688ff9b5,DATE_HEURISTIC,common/src/main/java/io/wispforest/accessories_compat/curios/AccessoriesEventHooks.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0104/Q0104_N04/Query.java
Q0104,Q0104_N05.class,Q6K00284,Q6K00284_N07,FMOD0016,HOHCWaTE,https://github.com/SayWhatSayMon/VeganDelight,908b11e00f5bbb3e21ebdaeb7efa2f783d484921,EXACT_NORMALIZED_TAG,common/src/main/java/net/player005/vegandelightfabric/VeganDelightMod.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0104/Q0104_N05/Query.java
Q0105,Q0105_N02.class,Q6K00285,Q6K00285_N02,FMOD0083,1HttX0dS,https://github.com/wisp-forest/accessories-compat-layer,dcdcd9655aa69556f1acc6f17924cc26688ff9b5,DATE_HEURISTIC,common/src/main/java/io/wispforest/accessories_compat/trinkets/wrapper/TrinketsWrappingUtils.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0105/Q0105_N02/Query.java
Q0105,Q0105_N04.class,Q6K00285,Q6K00285_N05,FMOD0083,1HttX0dS,https://github.com/wisp-forest/accessories-compat-layer,dcdcd9655aa69556f1acc6f17924cc26688ff9b5,DATE_HEURISTIC,common/src/main/java/io/wispforest/accessories_compat/api/EntityBindingModifier.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0105/Q0105_N04/Query.java
Q0106,Q0106_N01.class,Q6K00286,Q6K00286_N01,FMOD0051,3gPteH7H,https://github.com/MC-Mods-Pete/Contagion,2251ee614cc611cf10f9119e186b1e4a4d7f64f2,DATE_HEURISTIC,src/main/java/net/petemc/contagion/mixin/ZombieEntityMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0106/Q0106_N01/Query.java
Q0106,Q0106_N02.class,Q6K00286,Q6K00286_N02,FMOD0077,n4xzuN3I,https://github.com/TerminalMC/ChatNotify,284b12dfeaee83e71c305d231edd74fb4e06d5f5,DATE_HEURISTIC,common/src/main/java/dev/terminalmc/chatnotify/ChatNotify.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0106/Q0106_N02/Query.java
Q0106,Q0106_N03.class,Q6K00286,Q6K00286_N03,FMOD0077,n4xzuN3I,https://github.com/TerminalMC/ChatNotify,284b12dfeaee83e71c305d231edd74fb4e06d5f5,DATE_HEURISTIC,common/src/main/java/dev/terminalmc/chatnotify/util/ResponseUtil.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0106/Q0106_N03/Query.java
Q0106,Q0106_N04.class,Q6K00286,Q6K00286_N05,FMOD0051,3gPteH7H,https://github.com/MC-Mods-Pete/Contagion,2251ee614cc611cf10f9119e186b1e4a4d7f64f2,DATE_HEURISTIC,src/main/java/net/petemc/contagion/casts/InfectedEntity.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0106/Q0106_N04/Query.java
Q0106,Q0106_N05.class,Q6K00286,Q6K00286_N06,FMOD0051,3gPteH7H,https://github.com/MC-Mods-Pete/Contagion,2251ee614cc611cf10f9119e186b1e4a4d7f64f2,DATE_HEURISTIC,src/main/java/net/petemc/contagion/effect/ContagionResetInfectionEffect.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0106/Q0106_N05/Query.java
Q0107,Q0107_N01.class,Q6K00287,Q6K00287_N01,FMOD0004,5gdROB0x,https://github.com/SkellyX/ExcaMate,d2b83e38d988f3f03ee14d322e9072a6b1a3c9b4,DATE_HEURISTIC,src/main/java/com/skelly/deepstash/ExcaMateNetworking.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0107/Q0107_N01/Query.java
Q0107,Q0107_N05.class,Q6K00287,Q6K00287_N07,FMOD0004,5gdROB0x,https://github.com/SkellyX/ExcaMate,d2b83e38d988f3f03ee14d322e9072a6b1a3c9b4,DATE_HEURISTIC,src/main/java/com/skelly/deepstash/ExcaMateMode.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0107/Q0107_N05/Query.java
Q0108,Q0108_N01.class,Q6K00288,Q6K00288_N01,FMOD0067,Uzn5pkvu,https://github.com/Jom3a-J/Better-Shulker-Boxes,33b04671a6c47b2830237c75b274b447e0cae360,DATE_HEURISTIC,src/main/java/com/bettershulker/BetterShulkerConfig.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0108/Q0108_N01/Query.java
Q0108,Q0108_N02.class,Q6K00288,Q6K00288_N02,FMOD0074,9MFcIvHy,https://github.com/fantahund/DurabilityViewer,04f983f94b089fadcab5c367e0eb7a74031525f0,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/client/gui/GuiItemDurability.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0108/Q0108_N02/Query.java
Q0108,Q0108_N03.class,Q6K00288,Q6K00288_N04,FMOD0067,Uzn5pkvu,https://github.com/Jom3a-J/Better-Shulker-Boxes,33b04671a6c47b2830237c75b274b447e0cae360,DATE_HEURISTIC,src/main/java/com/bettershulker/client/render/ShulkerTooltipComponent.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0108/Q0108_N03/Query.java
Q0108,Q0108_N04.class,Q6K00288,Q6K00288_N06,FMOD0074,9MFcIvHy,https://github.com/fantahund/DurabilityViewer,04f983f94b089fadcab5c367e0eb7a74031525f0,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/ConfigGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0108/Q0108_N04/Query.java
Q0108,Q0108_N05.class,Q6K00288,Q6K00288_N07,FMOD0067,Uzn5pkvu,https://github.com/Jom3a-J/Better-Shulker-Boxes,33b04671a6c47b2830237c75b274b447e0cae360,DATE_HEURISTIC,src/main/java/com/bettershulker/util/ContainerHelper.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0108/Q0108_N05/Query.java
Q0109,Q0109_N01.class,Q6K00289,Q6K00289_N01,FMOD0099,cOTJKyN0,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,EXACT_NORMALIZED_TAG,src/main/java/dev/sapphic/couplings/impl/DoorBlockCoupling.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0109/Q0109_N01/Query.java
Q0109,Q0109_N02.class,Q6K00289,Q6K00289_N03,FMOD0099,cOTJKyN0,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,EXACT_NORMALIZED_TAG,src/main/java/dev/sapphic/couplings/impl/TrapdoorBlockCoupling.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0109/Q0109_N02/Query.java
Q0109,Q0109_N03.class,Q6K00289,Q6K00289_N04,FMOD0040,oCv5DYNG,https://github.com/ThatPreston/Mermod,a6f53ebaa3aaf4b321d72b43d85d591ce5257d22,DATE_HEURISTIC,common/src/main/java/io/github/thatpreston/mermod/compat/MermodClothConfigScreen.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0109/Q0109_N03/Query.java
Q0109,Q0109_N04.class,Q6K00289,Q6K00289_N06,FMOD0099,cOTJKyN0,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,EXACT_NORMALIZED_TAG,src/main/java/dev/sapphic/couplings/mixin/ServerPlayerMixin.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0109/Q0109_N04/Query.java
Q0109,Q0109_N05.class,Q6K00289,Q6K00289_N07,FMOD0040,oCv5DYNG,https://github.com/ThatPreston/Mermod,a6f53ebaa3aaf4b321d72b43d85d591ce5257d22,DATE_HEURISTIC,common/src/main/java/io/github/thatpreston/mermod/config/MermodConfig.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0109/Q0109_N05/Query.java
Q0111,Q0111_N01.class,Q6K00291,Q6K00291_N02,FMOD0079,EgoQu3dI,https://github.com/ix0rai/bodacious_berries,b44c7b0800fa0f98a4b81f58dbaca09176bdf85b,DATE_HEURISTIC,src/main/java/io/ix0rai/bodacious_berries/block/entity/JuicerRecipe.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0111/Q0111_N01/Query.java
Q0111,Q0111_N02.class,Q6K00291,Q6K00291_N03,FMOD0079,EgoQu3dI,https://github.com/ix0rai/bodacious_berries,b44c7b0800fa0f98a4b81f58dbaca09176bdf85b,DATE_HEURISTIC,src/main/java/io/ix0rai/bodacious_berries/block/entity/JuicerScreenHandler.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0111/Q0111_N02/Query.java
Q0111,Q0111_N04.class,Q6K00291,Q6K00291_N06,FMOD0066,vM7e7IYM,https://github.com/iSlavok/Simple-Frames,c8580979c4859c89ade167392c6bc7ab69f22e99,DATE_HEURISTIC,src/main/java/online/slavok/frames/mixin/GlowItemFrameMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0111/Q0111_N04/Query.java
Q0112,Q0112_N02.class,Q6K00292,Q6K00292_N02,FMOD0074,9MFcIvHy,https://github.com/fantahund/DurabilityViewer,04f983f94b089fadcab5c367e0eb7a74031525f0,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/itemindicator/InventorySlotsIndicator.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0112/Q0112_N02/Query.java
Q0112,Q0112_N03.class,Q6K00292,Q6K00292_N04,FMOD0074,9MFcIvHy,https://github.com/fantahund/DurabilityViewer,04f983f94b089fadcab5c367e0eb7a74031525f0,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/itemindicator/ItemIndicator.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0112/Q0112_N03/Query.java
Q0113,Q0113_N02.class,Q6K00293,Q6K00293_N03,FMOD0074,9MFcIvHy,https://github.com/fantahund/DurabilityViewer,04f983f94b089fadcab5c367e0eb7a74031525f0,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/ConfigGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0113/Q0113_N02/Query.java
Q0113,Q0113_N03.class,Q6K00293,Q6K00293_N04,FMOD0074,9MFcIvHy,https://github.com/fantahund/DurabilityViewer,04f983f94b089fadcab5c367e0eb7a74031525f0,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/Configs.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0113/Q0113_N03/Query.java
Q0113,Q0113_N04.class,Q6K00293,Q6K00293_N05,FMOD0074,9MFcIvHy,https://github.com/fantahund/DurabilityViewer,04f983f94b089fadcab5c367e0eb7a74031525f0,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/ConfigGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0113/Q0113_N04/Query.java
Q0114,Q0114_N02.class,Q6K00294,Q6K00294_N03,FMOD0036,VykWiyXF,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/client/util/RRVInputUtil.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0114/Q0114_N02/Query.java
Q0114,Q0114_N05.class,Q6K00294,Q6K00294_N07,FMOD0036,VykWiyXF,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/common/recipe/inventory/RecipeViewScreen.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0114/Q0114_N05/Query.java
Q0115,Q0115_N05.class,Q6K00295,Q6K00295_N06,FMOD0066,vM7e7IYM,https://github.com/iSlavok/Simple-Frames,c8580979c4859c89ade167392c6bc7ab69f22e99,DATE_HEURISTIC,src/main/java/online/slavok/frames/mixin/DecorationItemMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0115/Q0115_N05/Query.java
Q0116,Q0116_N01.class,Q6K00296,Q6K00296_N01,FMOD0060,iQQ4PiWC,https://github.com/Xurceo/TechReborn-New-Upgrades,11027557843ce2e02c8deac25e73b1dc679fcb16,EXACT_NORMALIZED_TAG,src/main/java/trnewupgrades/mixin/ElectricFurnaceBlockEntityMixin.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0116/Q0116_N01/Query.java
Q0116,Q0116_N03.class,Q6K00296,Q6K00296_N03,FMOD0060,iQQ4PiWC,https://github.com/Xurceo/TechReborn-New-Upgrades,11027557843ce2e02c8deac25e73b1dc679fcb16,EXACT_NORMALIZED_TAG,src/main/java/trnewupgrades/mixin/RollingMachineBlockEntityMixin.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0116/Q0116_N03/Query.java
Q0116,Q0116_N05.class,Q6K00296,Q6K00296_N06,FMOD0060,iQQ4PiWC,https://github.com/Xurceo/TechReborn-New-Upgrades,11027557843ce2e02c8deac25e73b1dc679fcb16,EXACT_NORMALIZED_TAG,src/main/java/trnewupgrades/mixin/MachineBaseBlockEntityMixin.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0116/Q0116_N05/Query.java
